index,date,datetime,cash_type,card,money,z_score,year,month,day,day_of_week,log_money,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,recency,frequency,monetary,card,total_spent,avg_spent,purchase_count,first_purchase,last_purchase,favorite_coffee,cluster
785,2024-06-15,2024-06-15 12:22:46.942,card,ANON-0000-0000-0300,32.82,-0.05678511364092374,2024,6,15,5,3.5210523434704344,False,True,False,False,False,False,False,False,85,5,164.1,,,,,,,,
786,2024-06-15,2024-06-15 12:23:52.166,card,ANON-0000-0000-0300,23.02,-2.003878655734124,2024,6,15,5,3.1788868166518376,False,False,False,False,False,True,False,False,85,5,164.1,,,,,,,,
787,2024-06-15,2024-06-15 12:24:35.130,card,ANON-0000-0000-0300,37.72,0.9167616574056761,2024,6,15,5,3.656356262408376,False,False,False,True,False,False,False,False,85,5,164.1,,,,,,,,
788,2024-06-15,2024-06-15 12:25:23.960,card,ANON-0000-0000-0300,32.82,-0.05678511364092374,2024,6,15,5,3.5210523434704344,False,True,False,False,False,False,False,False,85,5,164.1,,,,,,,,
789,2024-06-15,2024-06-15 16:03:29.909,card,ANON-0000-0000-0301,32.82,-0.05678511364092374,2024,6,15,5,3.5210523434704344,False,True,False,False,False,False,False,False,85,1,32.82,,,,,,,,
790,2024-06-15,2024-06-15 18:14:04.623,card,ANON-0000-0000-0302,27.92,-1.0303318846875236,2024,6,15,5,3.3645333972905638,True,False,False,False,False,False,False,False,85,1,27.92,,,,,,,,
791,2024-06-16,2024-06-16 10:43:51.456,card,ANON-0000-0000-0059,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,12,337.0,,,,,,,,
792,2024-06-16,2024-06-16 10:58:41.366,card,ANON-0000-0000-0303,37.72,0.9167616574056761,2024,6,16,6,3.656356262408376,False,False,False,False,False,False,False,True,84,4,145.98,,,,,,,,
793,2024-06-16,2024-06-16 11:00:38.191,card,ANON-0000-0000-0303,37.72,0.9167616574056761,2024,6,16,6,3.656356262408376,False,False,False,False,False,False,True,False,84,4,145.98,,,,,,,,
794,2024-06-16,2024-06-16 11:01:41.488,card,ANON-0000-0000-0303,37.72,0.9167616574056761,2024,6,16,6,3.656356262408376,False,False,False,False,False,False,True,False,84,4,145.98,,,,,,,,
795,2024-06-16,2024-06-16 12:49:27.624,card,ANON-0000-0000-0276,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,9,285.58,,,,,,,,
796,2024-06-16,2024-06-16 14:00:38.992,card,ANON-0000-0000-0274,23.02,-2.003878655734124,2024,6,16,6,3.1788868166518376,False,False,False,False,False,True,False,False,84,3,69.06,,,,,,,,
797,2024-06-16,2024-06-16 15:02:36.332,card,ANON-0000-0000-0304,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,4,126.38,,,,,,,,
798,2024-06-16,2024-06-16 15:05:10.421,card,ANON-0000-0000-0304,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,4,126.38,,,,,,,,
799,2024-06-16,2024-06-16 15:43:59.593,card,ANON-0000-0000-0305,37.72,0.9167616574056761,2024,6,16,6,3.656356262408376,False,False,False,False,False,False,True,False,84,1,37.72,,,,,,,,
800,2024-06-16,2024-06-16 16:47:36.521,card,ANON-0000-0000-0306,37.72,0.9167616574056761,2024,6,16,6,3.656356262408376,False,False,False,False,False,False,True,False,84,1,37.72,,,,,,,,
801,2024-06-16,2024-06-16 17:45:17.267,card,ANON-0000-0000-0059,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,12,337.0,,,,,,,,
802,2024-06-16,2024-06-16 17:46:16.554,card,ANON-0000-0000-0059,32.82,-0.05678511364092374,2024,6,16,6,3.5210523434704344,False,True,False,False,False,False,False,False,84,12,337.0,,,,,,,,
803,2024-06-17,2024-06-17 08:57:24.044,card,ANON-0000-0000-0307,27.92,-1.0303318846875236,2024,6,17,0,3.3645333972905638,True,False,False,False,False,False,False,False,83,1,27.92,,,,,,,,
804,2024-06-17,2024-06-17 10:12:05.139,card,ANON-0000-0000-0308,27.92,-1.0303318846875236,2024,6,17,0,3.3645333972905638,False,False,False,False,True,False,False,False,83,2,55.84,,,,,,,,
805,2024-06-17,2024-06-17 10:13:37.575,card,ANON-0000-0000-0308,27.92,-1.0303318846875236,2024,6,17,0,3.3645333972905638,False,False,False,False,True,False,False,False,83,2,55.84,,,,,,,,
806,2024-06-17,2024-06-17 10:55:51.608,card,ANON-0000-0000-0042,37.72,0.9167616574056761,2024,6,17,0,3.656356262408376,False,False,True,False,False,False,False,False,83,2,71.52,,,,,,,,
807,2024-06-17,2024-06-17 14:51:35.381,card,ANON-0000-0000-0164,37.72,0.9167616574056761,2024,6,17,0,3.656356262408376,False,False,True,False,False,False,False,False,83,7,234.64,,,,,,,,
808,2024-06-17,2024-06-17 16:50:13.441,card,ANON-0000-0000-0012,37.72,0.9167616574056761,2024,6,17,0,3.656356262408376,False,False,True,False,False,False,False,False,83,88,2593.18,,,,,,,,
809,2024-06-17,2024-06-17 16:51:11.038,card,ANON-0000-0000-0012,37.72,0.9167616574056761,2024,6,17,0,3.656356262408376,False,False,True,False,False,False,False,False,83,88,2593.18,,,,,,,,
810,2024-06-17,2024-06-17 16:52:36.336,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,6,17,0,3.3645333972905638,True,False,False,False,False,False,False,False,83,88,2593.18,,,,,,,,
811,2024-06-17,2024-06-17 18:51:19.631,card,ANON-0000-0000-0309,27.92,-1.0303318846875236,2024,6,17,0,3.3645333972905638,True,False,False,False,False,False,False,False,83,1,27.92,,,,,,,,
812,2024-06-17,2024-06-17 21:16:11.485,card,ANON-0000-0000-0009,32.82,-0.05678511364092374,2024,6,17,0,3.5210523434704344,False,True,False,False,False,False,False,False,82,63,2212.7,,,,,,,,
813,2024-06-18,2024-06-18 14:04:06.125,card,ANON-0000-0000-0299,27.92,-1.0303318846875236,2024,6,18,1,3.3645333972905638,True,False,False,False,False,False,False,False,82,3,103.36,,,,,,,,
814,2024-06-18,2024-06-18 14:05:12.313,card,ANON-0000-0000-0299,37.72,0.9167616574056761,2024,6,18,1,3.656356262408376,False,False,True,False,False,False,False,False,82,3,103.36,,,,,,,,
815,2024-06-18,2024-06-18 19:20:40.571,card,ANON-0000-0000-0154,37.72,0.9167616574056761,2024,6,18,1,3.656356262408376,False,False,True,False,False,False,False,False,82,8,301.76,,,,,,,,
816,2024-06-18,2024-06-18 19:21:38.892,card,ANON-0000-0000-0154,37.72,0.9167616574056761,2024,6,18,1,3.656356262408376,False,False,True,False,False,False,False,False,82,8,301.76,,,,,,,,
817,2024-06-18,2024-06-18 20:35:49.497,card,ANON-0000-0000-0310,27.92,-1.0303318846875236,2024,6,18,1,3.3645333972905638,False,False,False,False,True,False,False,False,81,1,27.92,,,,,,,,
818,2024-06-18,2024-06-18 21:20:49.526,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,18,1,3.5210523434704344,False,True,False,False,False,False,False,False,81,88,2593.18,,,,,,,,
819,2024-06-18,2024-06-18 21:22:18.518,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,18,1,3.5210523434704344,False,True,False,False,False,False,False,False,81,88,2593.18,,,,,,,,
820,2024-06-19,2024-06-19 07:47:19.833,card,ANON-0000-0000-0311,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,False,False,False,False,False,True,81,4,141.07999999999998,,,,,,,,
821,2024-06-19,2024-06-19 08:17:54.508,card,ANON-0000-0000-0141,27.92,-1.0303318846875236,2024,6,19,2,3.3645333972905638,False,False,False,False,True,False,False,False,81,17,474.64000000000004,,,,,,,,
822,2024-06-19,2024-06-19 10:54:00.492,card,ANON-0000-0000-0312,27.92,-1.0303318846875236,2024,6,19,2,3.3645333972905638,True,False,False,False,False,False,False,False,81,1,27.92,,,,,,,,
823,2024-06-19,2024-06-19 11:11:27.807,card,ANON-0000-0000-0313,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,False,False,False,False,False,True,81,2,75.44,,,,,,,,
824,2024-06-19,2024-06-19 11:12:31.412,card,ANON-0000-0000-0313,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,False,True,False,False,False,False,81,2,75.44,,,,,,,,
825,2024-06-19,2024-06-19 14:21:36.258,card,ANON-0000-0000-0164,32.82,-0.05678511364092374,2024,6,19,2,3.5210523434704344,False,True,False,False,False,False,False,False,81,7,234.64,,,,,,,,
826,2024-06-19,2024-06-19 18:28:43.437,card,ANON-0000-0000-0153,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,True,False,False,False,False,False,81,7,259.14,,,,,,,,
827,2024-06-19,2024-06-19 18:29:58.961,card,ANON-0000-0000-0153,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,False,False,False,False,False,True,81,7,259.14,,,,,,,,
828,2024-06-19,2024-06-19 19:31:31.293,card,ANON-0000-0000-0009,32.82,-0.05678511364092374,2024,6,19,2,3.5210523434704344,False,True,False,False,False,False,False,False,81,63,2212.7,,,,,,,,
829,2024-06-19,2024-06-19 21:28:59.485,card,ANON-0000-0000-0192,37.72,0.9167616574056761,2024,6,19,2,3.656356262408376,False,False,True,False,False,False,False,False,80,7,239.54,,,,,,,,
830,2024-06-19,2024-06-19 21:30:03.484,card,ANON-0000-0000-0192,32.82,-0.05678511364092374,2024,6,19,2,3.5210523434704344,False,True,False,False,False,False,False,False,80,7,239.54,,,,,,,,
831,2024-06-20,2024-06-20 10:50:06.453,card,ANON-0000-0000-0097,37.72,0.9167616574056761,2024,6,20,3,3.656356262408376,False,False,False,False,False,False,False,True,80,27,882.22,,,,,,,,
832,2024-06-20,2024-06-20 18:59:02.082,card,ANON-0000-0000-0314,37.72,0.9167616574056761,2024,6,20,3,3.656356262408376,False,False,False,False,False,False,False,True,80,2,75.44,,,,,,,,
833,2024-06-20,2024-06-20 19:00:00.237,card,ANON-0000-0000-0314,37.72,0.9167616574056761,2024,6,20,3,3.656356262408376,False,False,False,False,False,False,False,True,80,2,75.44,,,,,,,,
834,2024-06-20,2024-06-20 21:39:10.013,card,ANON-0000-0000-0257,37.72,0.9167616574056761,2024,6,20,3,3.656356262408376,False,False,False,False,False,False,False,True,79,3,108.25999999999999,,,,,,,,
835,2024-06-20,2024-06-20 21:57:40.554,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,20,3,3.656356262408376,False,False,False,False,False,False,False,True,79,63,2212.7,,,,,,,,
836,2024-06-20,2024-06-20 21:59:17.598,card,ANON-0000-0000-0009,32.82,-0.05678511364092374,2024,6,20,3,3.5210523434704344,False,True,False,False,False,False,False,False,79,63,2212.7,,,,,,,,
837,2024-06-21,2024-06-21 09:59:55.930,card,ANON-0000-0000-0311,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,False,False,False,False,False,True,79,4,141.07999999999998,,,,,,,,
838,2024-06-21,2024-06-21 10:01:40.183,card,ANON-0000-0000-0315,27.92,-1.0303318846875236,2024,6,21,4,3.3645333972905638,True,False,False,False,False,False,False,False,79,1,27.92,,,,,,,,
839,2024-06-21,2024-06-21 13:19:19.416,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,21,4,3.5210523434704344,False,True,False,False,False,False,False,False,79,88,2593.18,,,,,,,,
840,2024-06-21,2024-06-21 13:20:31.513,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,21,4,3.5210523434704344,False,True,False,False,False,False,False,False,79,88,2593.18,,,,,,,,
841,2024-06-21,2024-06-21 18:12:16.064,card,ANON-0000-0000-0316,23.02,-2.003878655734124,2024,6,21,4,3.1788868166518376,False,False,False,False,False,True,False,False,79,1,23.02,,,,,,,,
842,2024-06-21,2024-06-21 19:30:26.651,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,False,False,False,False,False,True,79,63,2212.7,,,,,,,,
843,2024-06-21,2024-06-21 19:47:06.201,card,ANON-0000-0000-0154,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,True,False,False,False,False,False,78,8,301.76,,,,,,,,
844,2024-06-21,2024-06-21 19:48:06.713,card,ANON-0000-0000-0154,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,True,False,False,False,False,False,78,8,301.76,,,,,,,,
845,2024-06-21,2024-06-21 19:49:54.505,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,True,False,False,False,False,False,78,12,442.84,,,,,,,,
846,2024-06-21,2024-06-21 19:51:00.211,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,6,21,4,3.656356262408376,False,False,True,False,False,False,False,False,78,12,442.84,,,,,,,,
847,2024-06-21,2024-06-21 19:52:18.775,card,ANON-0000-0000-0180,27.92,-1.0303318846875236,2024,6,21,4,3.3645333972905638,True,False,False,False,False,False,False,False,78,12,442.84,,,,,,,,
848,2024-06-21,2024-06-21 19:55:37.142,card,ANON-0000-0000-0311,32.82,-0.05678511364092374,2024,6,21,4,3.5210523434704344,False,True,False,False,False,False,False,False,78,4,141.07999999999998,,,,,,,,
849,2024-06-22,2024-06-22 08:39:50.273,card,ANON-0000-0000-0141,27.92,-1.0303318846875236,2024,6,22,5,3.3645333972905638,False,False,False,False,True,False,False,False,78,17,474.64000000000004,,,,,,,,
850,2024-06-22,2024-06-22 09:37:48.779,card,ANON-0000-0000-0311,32.82,-0.05678511364092374,2024,6,22,5,3.5210523434704344,False,True,False,False,False,False,False,False,78,4,141.07999999999998,,,,,,,,
851,2024-06-22,2024-06-22 12:53:15.541,card,ANON-0000-0000-0317,32.82,-0.05678511364092374,2024,6,22,5,3.5210523434704344,False,True,False,False,False,False,False,False,78,1,32.82,,,,,,,,
852,2024-06-22,2024-06-22 15:37:20.137,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,22,5,3.656356262408376,False,False,False,False,False,False,False,True,78,63,2212.7,,,,,,,,
853,2024-06-22,2024-06-22 22:10:22.998,card,ANON-0000-0000-0318,37.72,0.9167616574056761,2024,6,22,5,3.656356262408376,False,False,True,False,False,False,False,False,77,1,37.72,,,,,,,,
854,2024-06-23,2024-06-23 18:12:01.406,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,23,6,3.5210523434704344,False,True,False,False,False,False,False,False,77,88,2593.18,,,,,,,,
855,2024-06-23,2024-06-23 18:13:50.638,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,23,6,3.5210523434704344,False,True,False,False,False,False,False,False,77,88,2593.18,,,,,,,,
856,2024-06-23,2024-06-23 21:06:46.956,card,ANON-0000-0000-0319,37.72,0.9167616574056761,2024,6,23,6,3.656356262408376,False,False,True,False,False,False,False,False,76,1,37.72,,,,,,,,
857,2024-06-23,2024-06-23 21:29:07.823,card,ANON-0000-0000-0320,37.72,0.9167616574056761,2024,6,23,6,3.656356262408376,False,False,False,False,False,False,False,True,76,2,75.44,,,,,,,,
858,2024-06-23,2024-06-23 21:30:36.375,card,ANON-0000-0000-0320,37.72,0.9167616574056761,2024,6,23,6,3.656356262408376,False,False,True,False,False,False,False,False,76,2,75.44,,,,,,,,
859,2024-06-24,2024-06-24 11:44:39.939,card,ANON-0000-0000-0164,32.82,-0.05678511364092374,2024,6,24,0,3.5210523434704344,False,True,False,False,False,False,False,False,76,7,234.64,,,,,,,,
860,2024-06-24,2024-06-24 11:49:36.044,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,6,24,0,3.656356262408376,False,False,True,False,False,False,False,False,76,12,442.84,,,,,,,,
861,2024-06-24,2024-06-24 11:50:44.080,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,6,24,0,3.656356262408376,False,False,True,False,False,False,False,False,76,12,442.84,,,,,,,,
862,2024-06-24,2024-06-24 15:02:28.995,card,ANON-0000-0000-0321,37.72,0.9167616574056761,2024,6,24,0,3.656356262408376,False,False,False,False,False,False,False,True,76,1,37.72,,,,,,,,
863,2024-06-24,2024-06-24 16:46:00.573,card,ANON-0000-0000-0203,37.72,0.9167616574056761,2024,6,24,0,3.656356262408376,False,False,True,False,False,False,False,False,76,5,188.6,,,,,,,,
864,2024-06-24,2024-06-24 16:47:00.409,card,ANON-0000-0000-0203,37.72,0.9167616574056761,2024,6,24,0,3.656356262408376,False,False,True,False,False,False,False,False,76,5,188.6,,,,,,,,
865,2024-06-25,2024-06-25 08:19:24.244,card,ANON-0000-0000-0322,37.72,0.9167616574056761,2024,6,25,1,3.656356262408376,False,False,False,False,False,False,False,True,75,1,37.72,,,,,,,,
866,2024-06-25,2024-06-25 10:28:26.408,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,6,25,1,3.5210523434704344,False,True,False,False,False,False,False,False,75,88,2593.18,,,,,,,,
867,2024-06-25,2024-06-25 10:29:42.410,card,ANON-0000-0000-0040,32.82,-0.05678511364092374,2024,6,25,1,3.5210523434704344,False,True,False,False,False,False,False,False,75,22,706.36,,,,,,,,
868,2024-06-25,2024-06-25 11:34:52.296,card,ANON-0000-0000-0203,37.72,0.9167616574056761,2024,6,25,1,3.656356262408376,False,False,True,False,False,False,False,False,75,5,188.6,,,,,,,,
869,2024-06-26,2024-06-26 09:33:01.706,card,ANON-0000-0000-0323,37.72,0.9167616574056761,2024,6,26,2,3.656356262408376,False,False,False,False,False,False,False,True,74,1,37.72,,,,,,,,
870,2024-06-26,2024-06-26 16:32:29.453,card,ANON-0000-0000-0324,23.02,-2.003878655734124,2024,6,26,2,3.1788868166518376,False,False,False,False,False,True,False,False,74,1,23.02,,,,,,,,
871,2024-06-26,2024-06-26 16:34:01.607,card,ANON-0000-0000-0325,27.92,-1.0303318846875236,2024,6,26,2,3.3645333972905638,True,False,False,False,False,False,False,False,74,1,27.92,,,,,,,,
872,2024-06-26,2024-06-26 21:21:53.296,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,26,2,3.656356262408376,False,False,False,False,False,False,False,True,73,63,2212.7,,,,,,,,
873,2024-06-26,2024-06-26 21:27:00.807,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,26,2,3.656356262408376,False,False,True,False,False,False,False,False,73,63,2212.7,,,,,,,,
874,2024-06-26,2024-06-26 21:28:14.566,card,ANON-0000-0000-0206,32.82,-0.05678511364092374,2024,6,26,2,3.5210523434704344,False,True,False,False,False,False,False,False,73,9,314.98,,,,,,,,
875,2024-06-27,2024-06-27 09:15:43.173,card,ANON-0000-0000-0326,32.82,-0.05678511364092374,2024,6,27,3,3.5210523434704344,False,True,False,False,False,False,False,False,73,1,32.82,,,,,,,,
876,2024-06-27,2024-06-27 16:11:48.000,card,ANON-0000-0000-0327,27.92,-1.0303318846875236,2024,6,27,3,3.3645333972905638,False,False,False,False,True,False,False,False,73,1,27.92,,,,,,,,
877,2024-06-27,2024-06-27 21:44:03.372,card,ANON-0000-0000-0328,32.82,-0.05678511364092374,2024,6,27,3,3.5210523434704344,False,True,False,False,False,False,False,False,72,4,121.48,,,,,,,,
878,2024-06-27,2024-06-27 21:50:31.617,card,ANON-0000-0000-0329,37.72,0.9167616574056761,2024,6,27,3,3.656356262408376,False,False,True,False,False,False,False,False,72,2,70.53999999999999,,,,,,,,
879,2024-06-28,2024-06-28 08:08:35.044,card,ANON-0000-0000-0141,27.92,-1.0303318846875236,2024,6,28,4,3.3645333972905638,False,False,False,False,True,False,False,False,72,17,474.64000000000004,,,,,,,,
880,2024-06-28,2024-06-28 17:51:53.993,card,ANON-0000-0000-0274,23.02,-2.003878655734124,2024,6,28,4,3.1788868166518376,False,False,False,False,False,True,False,False,72,3,69.06,,,,,,,,
881,2024-06-28,2024-06-28 21:50:55.375,card,ANON-0000-0000-0330,32.82,-0.05678511364092374,2024,6,28,4,3.5210523434704344,False,True,False,False,False,False,False,False,71,1,32.82,,,,,,,,
882,2024-06-28,2024-06-28 21:52:01.867,card,ANON-0000-0000-0331,37.72,0.9167616574056761,2024,6,28,4,3.656356262408376,False,False,False,False,False,False,False,True,71,1,37.72,,,,,,,,
883,2024-06-28,2024-06-28 22:28:19.976,card,ANON-0000-0000-0332,37.72,0.9167616574056761,2024,6,28,4,3.656356262408376,False,False,True,False,False,False,False,False,71,1,37.72,,,,,,,,
884,2024-06-29,2024-06-29 09:47:10.304,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,6,29,5,3.5210523434704344,False,True,False,False,False,False,False,False,71,27,882.22,,,,,,,,
885,2024-06-29,2024-06-29 11:40:19.582,card,ANON-0000-0000-0333,32.82,-0.05678511364092374,2024,6,29,5,3.5210523434704344,False,True,False,False,False,False,False,False,71,3,93.56,,,,,,,,
886,2024-06-29,2024-06-29 11:41:26.609,card,ANON-0000-0000-0333,32.82,-0.05678511364092374,2024,6,29,5,3.5210523434704344,False,True,False,False,False,False,False,False,71,3,93.56,,,,,,,,
887,2024-06-29,2024-06-29 12:30:24.358,card,ANON-0000-0000-0334,37.72,0.9167616574056761,2024,6,29,5,3.656356262408376,False,False,True,False,False,False,False,False,71,2,75.44,,,,,,,,
888,2024-06-29,2024-06-29 12:31:42.582,card,ANON-0000-0000-0334,37.72,0.9167616574056761,2024,6,29,5,3.656356262408376,False,False,True,False,False,False,False,False,71,2,75.44,,,,,,,,
889,2024-06-29,2024-06-29 17:23:43.583,card,ANON-0000-0000-0335,37.72,0.9167616574056761,2024,6,29,5,3.656356262408376,False,False,True,False,False,False,False,False,71,2,75.44,,,,,,,,
890,2024-06-29,2024-06-29 17:24:52.377,card,ANON-0000-0000-0335,37.72,0.9167616574056761,2024,6,29,5,3.656356262408376,False,False,False,False,False,False,True,False,71,2,75.44,,,,,,,,
891,2024-06-29,2024-06-29 21:27:22.449,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,29,5,3.656356262408376,False,False,False,False,False,False,False,True,70,63,2212.7,,,,,,,,
892,2024-06-30,2024-06-30 10:28:09.842,card,ANON-0000-0000-0336,37.72,0.9167616574056761,2024,6,30,6,3.656356262408376,False,False,False,False,False,False,False,True,70,1,37.72,,,,,,,,
893,2024-06-30,2024-06-30 13:05:50.620,card,ANON-0000-0000-0337,23.02,-2.003878655734124,2024,6,30,6,3.1788868166518376,False,False,False,False,False,True,False,False,70,1,23.02,,,,,,,,
894,2024-06-30,2024-06-30 16:54:41.679,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,6,30,6,3.656356262408376,False,False,False,False,False,False,True,False,70,63,2212.7,,,,,,,,
895,2024-06-30,2024-06-30 21:04:09.746,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,6,30,6,3.5210523434704344,False,True,False,False,False,False,False,False,69,27,882.22,,,,,,,,
896,2024-07-01,2024-07-01 18:07:26.760,card,ANON-0000-0000-0012,23.02,-2.003878655734124,2024,7,1,0,3.1788868166518376,False,False,False,False,False,True,False,False,69,88,2593.18,,,,,,,,
897,2024-07-01,2024-07-01 18:56:51.844,card,ANON-0000-0000-0338,37.72,0.9167616574056761,2024,7,1,0,3.656356262408376,False,False,True,False,False,False,False,False,69,1,37.72,,,,,,,,
898,2024-07-01,2024-07-01 18:57:54.267,card,ANON-0000-0000-0339,37.72,0.9167616574056761,2024,7,1,0,3.656356262408376,False,False,True,False,False,False,False,False,69,3,103.36,,,,,,,,
899,2024-07-02,2024-07-02 10:42:54.057,card,ANON-0000-0000-0304,32.82,-0.05678511364092374,2024,7,2,1,3.5210523434704344,False,True,False,False,False,False,False,False,68,4,126.38,,,,,,,,
900,2024-07-02,2024-07-02 10:45:00.617,card,ANON-0000-0000-0304,27.92,-1.0303318846875236,2024,7,2,1,3.3645333972905638,True,False,False,False,False,False,False,False,68,4,126.38,,,,,,,,
901,2024-07-02,2024-07-02 12:48:05.181,card,ANON-0000-0000-0019,37.72,0.9167616574056761,2024,7,2,1,3.656356262408376,False,False,False,False,False,False,False,True,68,7,253.26,,,,,,,,
902,2024-07-02,2024-07-02 14:03:13.231,card,ANON-0000-0000-0340,27.92,-1.0303318846875236,2024,7,2,1,3.3645333972905638,True,False,False,False,False,False,False,False,68,1,27.92,,,,,,,,
903,2024-07-02,2024-07-02 16:31:24.337,card,ANON-0000-0000-0341,32.82,-0.05678511364092374,2024,7,2,1,3.5210523434704344,False,True,False,False,False,False,False,False,68,1,32.82,,,,,,,,
904,2024-07-02,2024-07-02 22:02:23.576,card,ANON-0000-0000-0329,32.82,-0.05678511364092374,2024,7,2,1,3.5210523434704344,False,True,False,False,False,False,False,False,67,2,70.53999999999999,,,,,,,,
905,2024-07-03,2024-07-03 13:51:14.935,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,7,3,2,3.5210523434704344,False,True,False,False,False,False,False,False,67,88,2593.18,,,,,,,,
906,2024-07-03,2024-07-03 16:01:16.554,card,ANON-0000-0000-0342,37.72,0.9167616574056761,2024,7,3,2,3.656356262408376,False,False,True,False,False,False,False,False,67,1,37.72,,,,,,,,
907,2024-07-03,2024-07-03 16:50:25.223,card,ANON-0000-0000-0343,37.72,0.9167616574056761,2024,7,3,2,3.656356262408376,False,False,True,False,False,False,False,False,67,1,37.72,,,,,,,,
908,2024-07-03,2024-07-03 16:53:15.618,card,ANON-0000-0000-0270,32.82,-0.05678511364092374,2024,7,3,2,3.5210523434704344,False,True,False,False,False,False,False,False,67,4,126.38,,,,,,,,
909,2024-07-03,2024-07-03 16:54:22.907,card,ANON-0000-0000-0344,32.82,-0.05678511364092374,2024,7,3,2,3.5210523434704344,False,True,False,False,False,False,False,False,67,1,32.82,,,,,,,,
910,2024-07-03,2024-07-03 16:55:31.423,card,ANON-0000-0000-0270,37.72,0.9167616574056761,2024,7,3,2,3.656356262408376,False,False,False,False,False,False,False,True,67,4,126.38,,,,,,,,
911,2024-07-03,2024-07-03 16:59:25.580,card,ANON-0000-0000-0345,23.02,-2.003878655734124,2024,7,3,2,3.1788868166518376,False,False,False,False,False,True,False,False,67,1,23.02,,,,,,,,
912,2024-07-03,2024-07-03 17:59:01.827,card,ANON-0000-0000-0346,37.72,0.9167616574056761,2024,7,3,2,3.656356262408376,False,False,True,False,False,False,False,False,67,1,37.72,,,,,,,,
913,2024-07-03,2024-07-03 19:06:09.136,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,7,3,2,3.656356262408376,False,False,False,False,False,False,False,True,67,63,2212.7,,,,,,,,
914,2024-07-04,2024-07-04 10:26:23.725,card,ANON-0000-0000-0143,32.82,-0.05678511364092374,2024,7,4,3,3.5210523434704344,False,True,False,False,False,False,False,False,66,5,149.4,,,,,,,,
915,2024-07-04,2024-07-04 10:27:30.261,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,7,4,3,3.3645333972905638,True,False,False,False,False,False,False,False,66,88,2593.18,,,,,,,,
916,2024-07-05,2024-07-05 12:20:28.670,card,ANON-0000-0000-0058,37.72,0.9167616574056761,2024,7,5,4,3.656356262408376,False,False,False,True,False,False,False,False,65,2,76.42,,,,,,,,
917,2024-07-05,2024-07-05 13:43:43.134,card,ANON-0000-0000-0040,32.82,-0.05678511364092374,2024,7,5,4,3.5210523434704344,False,True,False,False,False,False,False,False,65,22,706.36,,,,,,,,
918,2024-07-05,2024-07-05 13:44:43.829,card,ANON-0000-0000-0347,32.82,-0.05678511364092374,2024,7,5,4,3.5210523434704344,False,True,False,False,False,False,False,False,65,2,60.74,,,,,,,,
